0_Absolute energy,0_Autocorrelation,0_ECDF Percentile_0,0_ECDF Percentile_1,0_Entropy,0_Fundamental frequency,0_Histogram mode,0_Interquartile range,0_LPCC_0,0_LPCC_1,0_LPCC_5,0_LPCC_6,0_MFCC_0,0_MFCC_10,0_MFCC_11,0_MFCC_4,0_MFCC_5,0_MFCC_8,0_MFCC_9,0_Max,0_Maximum frequency,0_Mean,0_Mean diff,0_Median,0_Median absolute diff,0_Median diff,0_Median frequency,0_Negative turning points,0_Neighbourhood peaks,0_Peak to peak distance,0_Power bandwidth,0_Slope,0_Spectral decrease,0_Spectral entropy,0_Spectral positive turning points,0_Spectral roll-on,0_Spectral variation,0_Wavelet absolute mean_125000000.0Hz,0_Wavelet absolute mean_27777777.78Hz,0_Wavelet energy_125000000.0Hz,0_Wavelet entropy,0_Zero crossing rate,target_current
82.01865671279994,22.0,-0.6621775850262497,0.4608536863729743,0.8317394445702332,3333333.333333333,-0.7585026249714677,0.8902077151335311,0.13597286719230453,1.2317341358382885,0.5263244166111035,0.5155642263712222,-299.46376306974616,156.87350234725983,241.18050746825548,166.68789367467775,673.8221718194442,424.7691593988483,155.80433105591976,0.7073727459484136,353333333.3333333,-0.1517249105987978,0.002778683262094831,-0.2284524081259986,0.018260671079662227,0.0,10000000.0,0.0,0.0,1.543026706231454,10000000.0,0.0006500698139842628,-0.4708006524331782,0.22159578284925527,40.0,0.0,0.30813364715051395,0.004460623022935423,0.026623237762781103,0.05514381150526259,1.7876304173038886,3.0,400
79.22241525184413,22.0,-0.6713079205660807,0.30563798219584576,0.8279579545001502,10000000.0,-0.7580461081944762,0.7144487559917827,0.15113716578922998,1.248041729225646,0.5313139800300946,0.5001196529538827,-340.6701190748764,224.89292998093754,211.04958320899448,137.52907201018763,648.4700358450796,449.89552330453614,185.35070967997743,0.7165030814882447,349999999.99999994,-0.19734592558776531,-0.0027481470228311834,-0.28326866012325946,0.018260671079662227,0.0,10000000.0,0.0,0.0,1.552157041771285,10000000.0,-0.00023933605095548756,-0.7361731352964695,0.22939636503038074,53.0,0.0,0.3763725175540803,0.0041751186443582744,0.00747602696634124,0.05699043767830089,1.7884448434490103,3.0,400
79.0785759464009,22.0,-0.5800045651677699,0.5795480483907783,0.8289958411057917,10000000.0,-0.6749600547820132,0.9221638895229398,0.1210401167620562,1.2019520368764178,0.502309678845432,0.4931680959833969,-286.1401887694629,99.2179585818704,308.56778555023914,216.323475745576,644.7391214136085,390.9777580557875,155.6170831376454,0.8169367724263867,366666666.6666666,-0.05214441147378829,0.0028398702515193682,-0.12345354941794108,0.018260671079662172,0.0,13333333.333333332,0.0,0.0,1.5704177128509471,10000000.0,0.0007531976610082749,0.030975739224584357,0.2182112828683526,43.0,3333333.333333333,0.3503153521835053,0.006108815920960755,0.042590951624867944,0.061421160670319636,1.7878412916778688,5.0,400
72.66299028258034,22.0,-0.5800045651677699,0.4060716731339876,0.8190398376510043,10000000.0,-0.665829719242182,0.7144487559917827,0.12920111694291428,1.2122120778957586,0.5069306439330517,0.49454594093241755,-343.0872989258731,249.7398542758583,227.5810352419079,177.78003880320324,617.5397412941583,442.20611706197525,143.8589625661882,0.8260671079662176,359999999.99999994,-0.09645674503538004,-0.002687189055201123,-0.1873658981967587,0.0182606710796622,0.0,10000000.0,1.0,0.0,1.5704177128509471,10000000.0,-0.00018068581395559315,-0.20602796845357668,0.2272376239066559,50.0,0.0,0.40084781838430605,0.006041098205212334,0.024376737500997406,0.06282632556423592,1.7921778875737955,6.0,400
83.66575257457589,22.0,-0.6804382561059118,0.4517233508331432,0.8216243309220547,3333333.333333333,-0.7680894772882904,0.9039032184432778,0.14144244450509108,1.2341301424984652,0.5285115385123778,0.5194510649807716,-304.61212991112325,170.5670170352962,230.59471923930542,144.48657981434872,689.9073376801811,437.4353539105775,154.00765144663347,0.6891120748687515,356666666.6666666,-0.16526744274518754,0.0028702919798857794,-0.2421479114357452,0.0182606710796622,0.0,10000000.0,0.0,0.0,1.533896370691623,10000000.0,0.0007615174166420709,-0.5409526930446179,0.2163527562027857,44.0,0.0,0.3197858631966939,0.0039350279162717085,0.021870728760268604,0.05384032304365156,1.78645940960658,3.0,400
79.96724594674633,22.0,-0.6895685916457429,0.25998630449669025,0.811447836017856,3333333.333333333,-0.7676329605112988,0.6665144944076694,0.16091246554958716,1.2725699582251786,0.5423092594576979,0.5303261861695222,-339.83579010017286,217.97744116567807,212.96822885631735,133.12395925627993,650.0163342530702,451.7439151260721,190.55489508901897,0.6982424104085825,343333333.3333333,-0.2161846229932283,-0.0025954658265129366,-0.29696416343300613,0.018260671079662186,0.0,10000000.0,0.0,0.0,1.543026706231454,10000000.0,-6.398838249284532e-05,-0.8541860669343684,0.22993411828462387,50.0,0.0,0.3614510496793306,0.0041197056146468,0.0032704568284715485,0.05611384866683447,1.786040819080455,3.0,400
74.87807158159097,22.0,-0.5617438940881077,0.5521570417712851,0.8283106845156516,10000000.0,-0.6667427527961651,0.8947728829034466,0.11986397571047543,1.2020173551379112,0.4913319115852599,0.4952728605907978,-285.323956594934,105.09528962266177,297.08080824049364,214.03928909254623,643.6918418710184,384.08672931148914,159.17575777039153,0.8078064368865556,363333333.3333333,-0.047365974282888204,0.002717725294464772,-0.10975804610819445,0.018260671079662172,0.0,13333333.333333332,1.0,0.0,1.5521570417712849,10000000.0,0.0006607792712825264,0.04933900746081948,0.22064442649611518,41.0,3333333.333333333,0.3459129035897822,0.0061088158625473,0.04237766124974301,0.060963437432051855,1.7891871745091033,5.0,400
70.47776176120753,22.0,-0.5800045651677699,0.4060716731339876,0.8166035512673568,10000000.0,-0.6498516320474776,0.7030358365669938,0.13262629618160265,1.2125570675666184,0.5120079241972068,0.49069393499076286,-342.6467385845277,246.13540993377305,227.2973835356861,175.54280815544047,617.1809723841728,440.3198602054518,149.19634093075604,0.7986761013467245,363333333.3333333,-0.10062592254432016,-0.0027482615337284214,-0.1873658981967587,0.018260671079662172,0.0,10000000.0,0.0,0.0,1.5247660351517918,10000000.0,-0.00026079073150268774,-0.23267227218663075,0.23104695668282674,49.0,0.0,0.39545806278391804,0.005745340405341608,0.02383789671051872,0.06127699949252715,1.7910487853978667,5.0,400
68.51520556163207,22.0,-0.5617438940881077,0.49737502853229865,0.8244010571367949,10000000.0,-0.6434603971695959,0.812599863044967,0.12797734163508734,1.2056959811813894,0.5132207783860299,0.503067526050786,-286.4759515388498,115.92985693876872,392.90076590280546,243.29620115475998,663.0478818944713,480.61954666903137,-8.691841902392689,0.7530244236475689,363333333.3333333,-0.08020394887012096,0.002687074544303885,-0.1554097238073499,0.018260671079662172,0.0,10000000.0,1.0,0.0,1.469984021912805,6666666.666666667,0.0005845514517738467,-0.13433751476044367,0.22398652440098643,40.0,0.0,0.3159756539027653,0.005093356689514039,0.03348947190593106,0.05481422617925844,1.7837793292187483,5.0,400
65.07405989352145,22.0,-0.5800045651677699,0.333028988815339,0.8122280071664709,10000000.0,-0.6535037662634101,0.6551015749828806,0.14786871962506398,1.2324768035596034,0.5135464304898704,0.5173873736867238,-339.61528682029143,230.2984574898721,221.4029361410063,147.63405533304825,631.8134443828062,449.1618957706712,167.0473399803632,0.7256334170280758,366666666.6666666,-0.1429594460929772,-0.002778683262094831,-0.2284524081259986,0.018260671079662172,0.0,10000000.0,0.0,0.0,1.451723350833143,10000000.0,-0.00024493946354152977,-0.48532174384862303,0.23714596671490723,45.0,0.0,0.3596691001266258,0.0045762843966872515,0.013593312653048575,0.05669966245688701,1.7860614590546335,3.0,400
77.96842775077539,22.0,-0.6347865784067563,0.48824469299246753,0.8190696886241913,3333333.333333333,-0.7320246519059574,0.8902077151335313,0.13454278774379505,1.2410512859967364,0.5121664550015435,0.5172649848386102,-295.4951064113328,144.03216436878688,260.1096948622587,177.7588247927334,669.7527604263969,418.66841964623575,146.97451230121933,0.7165030814882447,353333333.3333333,-0.12789450658145016,0.0026870745443038847,-0.2010614015065053,0.018260671079662172,0.0,10000000.0,0.0,0.0,1.5247660351517918,10000000.0,0.0006496443204031739,-0.3632505608868536,0.22006726370393712,46.0,0.0,0.3142432074569683,0.004592278682782417,0.028404718366267626,0.05467909732372611,1.7861292513845644,3.0,395
75.03064301354529,22.0,-0.6530472494864186,0.30563798219584576,0.820657774267053,10000000.0,-0.7233508331431179,0.6847751654873315,0.15124290020940948,1.2461364033799573,0.5385362830390432,0.5270609112771544,-339.4803630063182,225.0756075335154,212.11636895311867,140.73851929542815,644.4393936082033,445.15618443640193,183.15869120625354,0.7165030814882447,349999999.99999994,-0.18435064292779424,-0.0025954658265129374,-0.264973750285323,0.018260671079662186,0.0,10000000.0,0.0,0.0,1.5156356996119607,10000000.0,-0.0001992660833008976,-0.6982958812512866,0.22787165190115755,51.0,0.0,0.3695791221450483,0.004397428892083267,0.009342911214234266,0.0547503589653537,1.7871366378544302,3.0,395
39.44777663955406,24.0,-0.38826751883131705,0.35128965989500116,0.7896402260817713,3333333.333333333,-0.47865784067564476,0.5866240584341473,0.15683284193761332,1.234261315822117,0.5176641231446915,0.5145430243144927,-298.0402799243825,184.7823018631016,311.0715791125657,125.69139032926272,685.4426861597417,536.9418079063526,1.1144097134450015,0.5795480483907783,376666666.6666666,-0.07377851327702956,0.0025649295872492875,-0.16454005934718097,0.009130335539831114,0.0,13333333.333333332,1.0,0.0,1.1139009358593928,10000000.0,0.0005468118886679455,-0.1886400810611125,0.25857462128873093,47.0,0.0,0.2594259842594594,0.002715291455167069,0.014356493058229891,0.04246696146594347,1.7905896468850098,3.0,395
